ACCOUNT_NUMBER,APP_NAME,USER_ID,INST_ID,INST_NAME,TRADER_ID,HIERARCHY_SEQ_NUM,SRC_SYSTEM,EVENT_TYPE,INSTRUMENT_TYPE,TICKER,CURRENCY,PRICE,QUANTITY,AMOUNT,BROKER_ID,STATUS,IS_ACTIVE,TRADE_STATUS,TRADE_ID,TRADE_TS,TRADE_TYPE,BASE_TRADE_ID,APPROVAL_STATUS,CATEGORY,COMMENTS,TRADEBOOK,CONTRABOOK,CONTRACT_ID,COUNTERPARTY,EVENT_ACTION,EVENT_TS,EVENT_REASON,EXTERNAL_ID,NOTES_FRONT_OFFICE,NOTES_BACK_OFFICE,NOVATION_ID,NOVATION_AMOUNT,RELATED_EXCHANGE,PRIMARY_BOOK,RISK_ID,FIXED_RATE,MATURITY_DATE,FLOATING_RATE_ISDA_INDEX,STRIKE_PRICE,OPTION_TYPE,BUY_SELL,MISCELLANEOUS_BLOB_1,MISCELLANEOUS_BLOB_2,VERSION
2227511f5cebba0,THOMSON REUTERS,21b54042366d2c0,27285f263a6a370,RBC,932,25,DCC,MODCONF,Preferred Stock,AOS,GBP,126.2264,765695,96650923.35,74,FAIL,true,SETTLED,35a4f363,2018-09-29 07:29:31.705,STOP,35a4e996,DEFERRED,CASH,USER_ID: '21b54042366d2c0' AMOUNT: '9.6650923348E7' SRC_SYSTEM: 'DCC' TICKER: 'AOS',FIDELITY,BROADRIDGE,9901451,MUFG,DEFER,2018-09-23 07:29:31.705,Investment,3511598,ACCOUNT_NUMBER: '2227511f5cebba0' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'RBC' INSTRUMENT_TYPE: 'Preferred Stock',BROKER: '74' TRADE_ID: '35a4f363' TRADE_STATUS: 'SETTLED' EVENT_REASON: 'Investment',26090f84ac0b0d8,6352467.463439709,NASDAQ,REGULATORY,1f0d0a90b397d18,5.04,2018-11-25,VANGUARD TOTAL,129.5149,ETC,SELL,1ef527085f993d8,2bdd7e612a18c40,1
1c0d4a1ea173c04,BLOOMBERG,206475358635c78,1a4017d926f154c,Wells Fargo,125,63,HORIZON,MODCONF,Stock,APH,MXN,20.9604,581062,12179291.94,731,PASS,true,INPROCESS,35a4f365,2018-09-26 03:01:26.754,BUY LIMIT,35a4f232,REJECTED,RISK,USER_ID: '206475358635c78' AMOUNT: '1.21792919448E7' SRC_SYSTEM: 'HORIZON' TICKER: 'APH',ETRADE,BROADRIDGE,4082943,Credit Suisse,REJECT,2018-07-22 03:01:26.754,Retirement,6443525,ACCOUNT_NUMBER: '1c0d4a1ea173c04' APP_NAME: 'BLOOMBERG' INST_NAME: 'Wells Fargo' INSTRUMENT_TYPE: 'Stock',BROKER: '731' TRADE_ID: '35a4f365' TRADE_STATUS: 'INPROCESS' EVENT_REASON: 'Retirement',26e72478649ceb0,2444675.7259751223,NASDAQ,REGULATORY,166750a0b6c16af,2.73,2018-12-04,ISHARES FUTURES,22.0593,ETC,HOLD,172f3e94830973e,2581329fbc1f9f0,1
267a7ba917e4d90,BLOOMBERG,227c5b8f8fdd650,1ee9018c01e7da0,BNP Paribas,217,25,LIC,NEWCONF,Futures,QCOM,MXN,149.7333,371932,55690605.74,968,CANCELLED,true,SETTLED,35a4f366,2018-09-28 01:13:57.292,SELL LIMIT,35a4eeef,APPROVED,RISK,USER_ID: '227c5b8f8fdd650' AMOUNT: '5.56906057356E7' SRC_SYSTEM: 'LIC' TICKER: 'QCOM',FIDELITY,BROADRIDGE,3993946,HSBC,REJECT,2018-08-05 01:13:57.292,Consolidation,8284297,ACCOUNT_NUMBER: '267a7ba917e4d90' APP_NAME: 'BLOOMBERG' INST_NAME: 'BNP Paribas' INSTRUMENT_TYPE: 'Futures',BROKER: '968' TRADE_ID: '35a4f366' TRADE_STATUS: 'SETTLED' EVENT_REASON: 'Consolidation',241a233f5f3bf60,2403017.875691856,CHX,BANK,28782dcea100bf0,5.62,2018-12-30,ISHARES FUTURES,149.8272,OTC,HOLD,233131d8cd7b530,1c8d27b1745b9d4,1
28cfdf808db4950,CAPIQ,1ceb55d08591974,2046f042580c960,Agricultural Bank of China,659,10,PROTO,NEWREQ,Preferred Stock,BAC,EUR,162.6594,555893,90421221.84,303,CANCELLED,true,SUBMITTED,35a4f367,2018-09-23 03:12:56.090,SELL STOP,35a4f129,REJECTED,RISK,USER_ID: '1ceb55d08591974' AMOUNT: '9.04212218442E7' SRC_SYSTEM: 'PROTO' TICKER: 'BAC',BLOOMBERG,IB,7363740,Agricultural Bank of China,REJECT,2018-08-22 03:12:56.090,Investment,4318723,ACCOUNT_NUMBER: '28cfdf808db4950' APP_NAME: 'CAPIQ' INST_NAME: 'Agricultural Bank of China' INSTRUMENT_TYPE: 'Preferred Stock',BROKER: '303' TRADE_ID: '35a4f367' TRADE_STATUS: 'SUBMITTED' EVENT_REASON: 'Investment',1af7c7d5309556c,6065702.470074898,NSX,AML,1c9bce4581482c8,2.50,2018-11-02,ISHARES FUTURES,154.8931,PUT,HOLD,1669f6ab65f982f,22dc00e35d4ae90,1
240665dc6e78410,BLOOMBERG,24cc594aee28878,1fba99b44c34388,Bank of America,881,47,HORIZON,MODREQ,Futures,FDX,CHF,104.9059,1508887,158291119.52,91,CANCELLED,true,SETTLED,35a4f368,2018-09-24 10:52:44.568,SELL LIMIT,35a4ec10,DEFERRED,MARGIN,USER_ID: '24cc594aee28878' AMOUNT: '1.582911195246E8' SRC_SYSTEM: 'HORIZON' TICKER: 'FDX',FIDELITY,IB,9756156,RBC,REJECT,2018-08-22 10:52:44.568,Retirement,976055,ACCOUNT_NUMBER: '240665dc6e78410' APP_NAME: 'BLOOMBERG' INST_NAME: 'Bank of America' INSTRUMENT_TYPE: 'Futures',BROKER: '91' TRADE_ID: '35a4f368' TRADE_STATUS: 'SETTLED' EVENT_REASON: 'Retirement',1d3542c7e84ed54,8445335.823253328,BSE,REGULATORY,2433ace61041040,11.84,2018-12-08,VANGUARD TOTAL,134.4957,CALL,HOLD,24e79d7f55ce1f0,28ea508b84de820,1
260aafb3ec33ec0,THOMSON REUTERS,24e701cdb67c3e8,1d8f29ea845d658,Chase,422,59,FRONTIER,NEWREQ,Stock,SCG,USD,55.7277,376604,20987274.73,266,PASS,true,INPROCESS,35a4f369,2018-09-24 08:43:07.744,SELL STOP,35a4e924,REJECTED,MARGIN,USER_ID: '24e701cdb67c3e8' AMOUNT: '2.09872747308E7' SRC_SYSTEM: 'FRONTIER' TICKER: 'SCG',ETRADE,IB,7588728,Barclays,APPROVE,2018-09-17 08:43:07.744,Consolidation,2878327,ACCOUNT_NUMBER: '260aafb3ec33ec0' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'Chase' INSTRUMENT_TYPE: 'Stock',BROKER: '266' TRADE_ID: '35a4f369' TRADE_STATUS: 'INPROCESS' EVENT_REASON: 'Consolidation',1ee4a2c907d6e50,9391939.001650568,CHX,AML,1af20dc6912b334,3.30,2018-10-08,VANGUARD TOTAL,49.7080,ETC,BUY,2a4196182cbc300,1b1a66dfc9ba770,1
29dfad743e09770,FACTSET,201122d6d50a0e8,2c61048dcb600a0,Deutsche Bank,877,89,HORIZON,FILLEDREQ,Option,HSIC,CAD,14.9446,363731,5435814.30,665,CANCELLED,true,SETTLED,35a4f36a,2018-09-24 05:47:15.647,MARKET,35a4ef29,REJECTED,MARGIN,USER_ID: '201122d6d50a0e8' AMOUNT: '5435814.3026' SRC_SYSTEM: 'HORIZON' TICKER: 'HSIC',REUTERS,BROADRIDGE,1786753,Wells Fargo,REJECT,2018-09-23 05:47:15.647,Retirement,4822809,ACCOUNT_NUMBER: '29dfad743e09770' APP_NAME: 'FACTSET' INST_NAME: 'Deutsche Bank' INSTRUMENT_TYPE: 'Option',BROKER: '665' TRADE_ID: '35a4f36a' TRADE_STATUS: 'SETTLED' EVENT_REASON: 'Retirement',273944c202b4ee0,4824326.098918605,ISE,DERIVATIVES,2004872833e7588,2.77,2018-11-19,ISHARES FUTURES,15.1455,OTC,SELL,257142f4bcaa880,1a8349240a422b8,1
1bfb826b4ce1828,THOMSON REUTERS,1a320a57c5fa1c6,1aabf3b9dd13ed8,Credit Suisse,338,51,PROTO,FILLEDREQ,Bond,CELG,GBP,54.6149,851296,46493445.91,367,PASS,true,SETTLED,35a4f36b,2018-09-26 05:24:18.203,BUY STOP,35a4ebf0,ONHOLD,RISK,USER_ID: '1a320a57c5fa1c6' AMOUNT: '4.64934459104E7' SRC_SYSTEM: 'PROTO' TICKER: 'CELG',FIDELITY,OPTIONS PLACE,2775222,Goldman Sachs,APPROVE,2018-09-18 05:24:18.203,Liquidation,956917,ACCOUNT_NUMBER: '1bfb826b4ce1828' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'Credit Suisse' INSTRUMENT_TYPE: 'Bond',BROKER: '367' TRADE_ID: '35a4f36b' TRADE_STATUS: 'SETTLED' EVENT_REASON: 'Liquidation',2b2c74d85838a90,9113759.065816442,CME,DERIVATIVES,229ee8615d73688,9.79,2018-10-25,ISHARES FUTURES,49.1203,CALL,SELL,2a692aa7248e870,23cbb2e282d33b8,1
20fd04021588cf8,BLOOMBERG,1cac6bccc61f6a4,1d4cd2d85fc1980,Morgan Stanley,431,56,LEGACY,CXLREQ,Cash,LNT,SEK,137.6793,612108,84274600.96,206,CANCELLED,true,SUBMITTED,35a4f36c,2018-09-26 02:32:29.826,MARKET,35a4f341,APPROVED,DEFAULT,USER_ID: '1cac6bccc61f6a4' AMOUNT: '8.42746009644E7' SRC_SYSTEM: 'LEGACY' TICKER: 'LNT',VANGUARD,IB,1180414,Chase,APPROVE,2018-09-03 02:32:29.826,Liquidation,8173681,ACCOUNT_NUMBER: '20fd04021588cf8' APP_NAME: 'BLOOMBERG' INST_NAME: 'Morgan Stanley' INSTRUMENT_TYPE: 'Cash',BROKER: '206' TRADE_ID: '35a4f36c' TRADE_STATUS: 'SUBMITTED' EVENT_REASON: 'Liquidation',28aaa10aa96b4d0,2393511.511206798,NYSE,AML,260325ecb9aafc0,9.16,2018-10-03,SPDR MIDCAP,132.6710,OTC,BUY,1a45ae15499c98c,190007b9bce3562,1
23fc30f501a8450,THOMSON REUTERS,1d273209540b284,2c1a420b9f45df0,Barclays,880,79,LIC,CXLCONF,Futures,PPG,CNY,197.2570,784393,154727010.00,950,CANCELLED,true,CANCELLED,35a4f36d,2018-09-24 03:30:04.197,BUY LIMIT,35a4f28f,ONHOLD,CASH,USER_ID: '1d273209540b284' AMOUNT: '1.54727010001E8' SRC_SYSTEM: 'LIC' TICKER: 'PPG',BLOOMBERG,OPTIONS PRO,875644,Bradesco,WITHDRAW,2018-08-17 03:30:04.197,Income,8966298,ACCOUNT_NUMBER: '23fc30f501a8450' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'Barclays' INSTRUMENT_TYPE: 'Futures',BROKER: '950' TRADE_ID: '35a4f36d' TRADE_STATUS: 'CANCELLED' EVENT_REASON: 'Income',288c24a1fd98220,1123018.324184259,NYSE,BANK,1812aa26b75dff9,4.51,2018-10-23,VANGUARD TOTAL,188.6707,CALL,BUY,185cacb572b43f8,2707fc1596f0280,1
28986b63e62f6b0,FACTSET,1f912c7ff2030f8,1dabf0456b69960,China Construction Bank,105,83,LIC,FILLEDREQ,Futures,BK,CNY,104.3857,2988132,311918145.91,679,PASS,true,SUBMITTED,35a4f36e,2018-09-29 06:41:37.571,SELL LIMIT,35a4ee50,REJECTED,RISK,USER_ID: '1f912c7ff2030f8' AMOUNT: '3.1191814590919995E8' SRC_SYSTEM: 'LIC' TICKER: 'BK',REUTERS,OPTIONS PRO,2381911,Chase,CLEAR,2018-08-30 06:41:37.571,Investment,4788067,ACCOUNT_NUMBER: '28986b63e62f6b0' APP_NAME: 'FACTSET' INST_NAME: 'China Construction Bank' INSTRUMENT_TYPE: 'Futures',BROKER: '679' TRADE_ID: '35a4f36e' TRADE_STATUS: 'SUBMITTED' EVENT_REASON: 'Investment',1fd9ea045f25890,4963041.823182149,ISE,BANK,175b6c7ea835f71,12.37,2018-12-06,SPDR MIDCAP,166.6833,OTC,HOLD,16bc3e5986db4e4,265581ac798e2e0,1
2b3bfd2621de800,CAPIQ,1a1ad5aafe8d63c,27285f263a6a370,RBC,191,68,FRONTIER,MODREQ,Futures,COF,AUD,27.6929,359359,9951692.85,692,CANCELLED,true,SETTLED,35a4f36f,2018-09-27 07:15:47.892,STOP,35a4eec9,ONHOLD,MARGIN,USER_ID: '1a1ad5aafe8d63c' AMOUNT: '9951692.8511' SRC_SYSTEM: 'FRONTIER' TICKER: 'COF',ETRADE,BROADRIDGE,5839411,BNP Paribas,APPROVE,2018-07-13 07:15:47.892,Investment,8859462,ACCOUNT_NUMBER: '2b3bfd2621de800' APP_NAME: 'CAPIQ' INST_NAME: 'RBC' INSTRUMENT_TYPE: 'Futures',BROKER: '692' TRADE_ID: '35a4f36f' TRADE_STATUS: 'SETTLED' EVENT_REASON: 'Investment',2772e291a2ff5a0,5763482.079880469,PHLX,DERIVATIVES,2734a7e909f2730,8.27,2018-12-29,SPDR MIDCAP,28.0410,PUT,BUY,1c19911dda369f8,17862da274d6fb4,1
2c0aaf4f6d58830,BLOOMBERG,1c7b39ccb2e4780,196938f30d1f536,UBS,35,66,PROTO,FILLEDREQ,Stock,TMK,CNY,197.2898,556969,109884302.62,106,PASS,true,DONE,35a4f36f,2018-09-27 07:15:47.892,SELL STOP,35a4eec9,APPROVED,RISK,USER_ID: '1c7b39ccb2e4780' AMOUNT: '1.098843026162E8' SRC_SYSTEM: 'PROTO' TICKER: 'TMK',BLOOMBERG,OPTIONS PRO,688034,Bradesco,DEFER,2018-07-17 07:15:47.892,Debt,6709009,ACCOUNT_NUMBER: '2c0aaf4f6d58830' APP_NAME: 'BLOOMBERG' INST_NAME: 'UBS' INSTRUMENT_TYPE: 'Stock',BROKER: '106' TRADE_ID: '35a4f36f' TRADE_STATUS: 'DONE' EVENT_REASON: 'Debt',1eb1dd7419634f8,6079127.965632148,CBOE,DERIVATIVES,29bad221a406810,9.50,2018-11-28,FIDELITY SP500,194.1348,PUT,HOLD,1f80284ee155a78,1dfa19793b1df08,1
1bed5c50ce44c38,FACTSET,20a1c77745c6908,225e5d141cf1638,Citi,509,92,HORIZON,CXLREQ,Option,IBM,EUR,42.6777,837986,35763315.11,535,FAIL,true,SETTLED,35a4f36f,2018-09-27 07:15:47.892,BUY LIMIT,35a4eec9,ONHOLD,CASH,USER_ID: '20a1c77745c6908' AMOUNT: '3.57633151122E7' SRC_SYSTEM: 'HORIZON' TICKER: 'IBM',VANGUARD,OPTIONS PRO,9959191,MUFG,APPROVE,2018-06-30 07:15:47.892,Investment,3785789,ACCOUNT_NUMBER: '1bed5c50ce44c38' APP_NAME: 'FACTSET' INST_NAME: 'Citi' INSTRUMENT_TYPE: 'Option',BROKER: '535' TRADE_ID: '35a4f36f' TRADE_STATUS: 'SETTLED' EVENT_REASON: 'Investment',1ae61dcf57313b4,884311.7189232935,CHX,REGULATORY,2a3ece52f2e9980,4.63,2019-01-02,SPDR MIDCAP,39.8087,CALL,HOLD,29c4f68359a5dc0,25a5f16ce223988,1
29da60dce577a70,THOMSON REUTERS,265b69bb19c50a0,26a91d611d9c180,Santander,896,79,LIC,CXLREQ,Option,XL,AUD,165.3976,517899,85659251.64,502,PASS,true,CANCELLED,35a4f36f,2018-09-27 07:15:47.892,BUY LIMIT,35a4eec9,APPROVED,RISK,USER_ID: '265b69bb19c50a0' AMOUNT: '8.56592516424E7' SRC_SYSTEM: 'LIC' TICKER: 'XL',BLOOMBERG,OPTIONS PLACE,935536,ICBC,WITHDRAW,2018-08-12 07:15:47.892,Investment,5885403,ACCOUNT_NUMBER: '29da60dce577a70' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'Santander' INSTRUMENT_TYPE: 'Option',BROKER: '502' TRADE_ID: '35a4f36f' TRADE_STATUS: 'CANCELLED' EVENT_REASON: 'Investment',17af7a14fcaaf6b,4150393.2023234386,BSE,REGULATORY,16c4b6e9e2e5975,2.01,2018-12-13,SPDR MIDCAP,160.0762,CALL,BUY,2bbae258b335ed0,21c57088685f3b8,1
2949b6ed9f0aeb0,FACTSET,2605cad1f30f710,2a2d1c626b95750,TD,413,26,DCC,NEWREQ,Preferred Stock,APD,SEK,181.9854,50327,9158779.23,775,FAIL,true,CANCELLED,35a4f375,2018-09-24 05:51:50.342,BUY STOP,35a4f2bb,DEFERRED,DEFAULT,USER_ID: '2605cad1f30f710' AMOUNT: '9158779.2258' SRC_SYSTEM: 'DCC' TICKER: 'APD',REUTERS,OPTIONS PLACE,4248025,TD,APPROVE,2018-08-15 05:51:50.342,Retirement,6544679,ACCOUNT_NUMBER: '2949b6ed9f0aeb0' APP_NAME: 'FACTSET' INST_NAME: 'TD' INSTRUMENT_TYPE: 'Preferred Stock',BROKER: '775' TRADE_ID: '35a4f375' TRADE_STATUS: 'CANCELLED' EVENT_REASON: 'Retirement',2bcaad00514b7c0,7508898.8442830015,PHLX,AML,246c025a43ff8a8,4.28,2018-10-07,FIDELITY SP500,196.6569,PUT,BUY,1d80b8c586f5524,267868a21e15060,1
18194034f38b98d,CAPIQ,22fda056fe95a78,1ee9018c01e7da0,BNP Paribas,421,64,FRONTIER,CXLREQ,Cash,ALLE,SEK,175.5412,98986,17376121.22,738,PASS,true,SETTLED,35a4f375,2018-09-24 05:51:50.342,BUY STOP,35a4f2bb,ONHOLD,CASH,USER_ID: '22fda056fe95a78' AMOUNT: '1.73761212232E7' SRC_SYSTEM: 'FRONTIER' TICKER: 'ALLE',MERRILL EDGE,OPTIONS PRO,2836320,Santander,CLEAR,2018-09-20 05:51:50.342,Investment,3037580,ACCOUNT_NUMBER: '18194034f38b98d' APP_NAME: 'CAPIQ' INST_NAME: 'BNP Paribas' INSTRUMENT_TYPE: 'Cash',BROKER: '738' TRADE_ID: '35a4f375' TRADE_STATUS: 'SETTLED' EVENT_REASON: 'Investment',25360e2b10f7e48,5396497.195963043,PHLX,BANK,1e0bfd6d3a50ccc,6.59,2018-09-27,VANGUARD TOTAL,187.9942,CALL,SELL,29de13fa94c5780,24773ed20722740,1
2bd97a16e74b780,THOMSON REUTERS,2006f9fe101e410,2c61048dcb600a0,Deutsche Bank,374,12,LIC,MODREQ,Stock,TRV,AUD,48.4639,662563,32110386.98,114,CANCELLED,true,INPROCESS,35a4f375,2018-09-24 05:51:50.342,SELL LIMIT,35a4f2bb,ONHOLD,DEFAULT,USER_ID: '2006f9fe101e410' AMOUNT: '3.21103869757E7' SRC_SYSTEM: 'LIC' TICKER: 'TRV',BLOOMBERG,IB,5011,HSBC,APPROVE,2018-07-20 05:51:50.342,Debt,5023077,ACCOUNT_NUMBER: '2bd97a16e74b780' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'Deutsche Bank' INSTRUMENT_TYPE: 'Stock',BROKER: '114' TRADE_ID: '35a4f375' TRADE_STATUS: 'INPROCESS' EVENT_REASON: 'Debt',28e5e05d40be6c0,8653128.149222616,CME,BANK,246241949348428,12.48,2018-10-20,SPDR MIDCAP,43.8320,ETC,SELL,17d4c99d73119ea,17244614ae9ec6c,1
200a52cfd7caef8,CAPIQ,1a64c02e4bec2d4,18ff792a77871ac,Capital One,925,49,LIC,NEWREQ,Futures,MHK,CAD,42.0829,830302,34941516.04,861,CANCELLED,true,SETTLED,35a4f375,2018-09-24 05:51:50.342,SELL STOP,35a4f2bb,DEFERRED,MARGIN,USER_ID: '1a64c02e4bec2d4' AMOUNT: '3.49415160358E7' SRC_SYSTEM: 'LIC' TICKER: 'MHK',MERRILL EDGE,IB,2748717,Deutsche Bank,CLEAR,2018-08-18 05:51:50.342,Income,6234176,ACCOUNT_NUMBER: '200a52cfd7caef8' APP_NAME: 'CAPIQ' INST_NAME: 'Capital One' INSTRUMENT_TYPE: 'Futures',BROKER: '861' TRADE_ID: '35a4f375' TRADE_STATUS: 'SETTLED' EVENT_REASON: 'Income',2794bc5a30b3a30,240650.23459847897,AMEX,AML,286fbe87bafd550,7.05,2018-11-27,FIDELITY SP500,46.7243,PUT,SELL,172f3e94830973e,233a29466d29988,1
227ce38afa19d30,CAPIQ,2075d1b2205a078,1ee9018c01e7da0,BNP Paribas,38,58,PROTO,MODCONF,Option,LB,USD,113.7161,45080,5126321.79,963,PASS,true,CANCELLED,35a4f376,2018-09-28 10:52:26.664,STOP,,DEFERRED,MARGIN,USER_ID: '2075d1b2205a078' AMOUNT: '5126321.788' SRC_SYSTEM: 'PROTO' TICKER: 'LB',FIDELITY,BROADRIDGE,2670095,Agricultural Bank of China,APPROVE,2018-07-03 10:52:26.664,Investment,2702900,ACCOUNT_NUMBER: '227ce38afa19d30' APP_NAME: 'CAPIQ' INST_NAME: 'BNP Paribas' INSTRUMENT_TYPE: 'Option',BROKER: '963' TRADE_ID: '35a4f376' TRADE_STATUS: 'CANCELLED' EVENT_REASON: 'Investment',1892a5642c10f3c,28578.122283787172,ISE,REGULATORY,1751fadf1da7be7,5.68,2018-11-12,ISHARES FUTURES,112.6509,CALL,SELL,28a23ec3a02d9e0,17512b8d324fa35,1
2b8b87679eb4ec0,FACTSET,1e891ae1f2e56d0,1aabf3b9dd13ed8,Credit Suisse,112,82,HORIZON,CXLCONF,Bond,COG,USD,78.9621,798305,63035839.24,75,FAIL,true,SUBMITTED,35a4f37f,2018-09-28 04:56:43.498,SELL STOP,35a4ed1f,REJECTED,CASH,USER_ID: '1e891ae1f2e56d0' AMOUNT: '6.30358392405E7' SRC_SYSTEM: 'HORIZON' TICKER: 'COG',ETRADE,IB,8059010,Credit Suisse,APPROVE,2018-09-27 04:56:43.498,Retirement,5015715,ACCOUNT_NUMBER: '2b8b87679eb4ec0' APP_NAME: 'FACTSET' INST_NAME: 'Credit Suisse' INSTRUMENT_TYPE: 'Bond',BROKER: '75' TRADE_ID: '35a4f37f' TRADE_STATUS: 'SUBMITTED' EVENT_REASON: 'Retirement',1b38eeb2de14ea4,6250048.677721362,BSE,REGULATORY,1878f78cccb585e,2.27,2018-12-29,SPDR MIDCAP,87.1287,OTC,HOLD,1e7de2aad331820,1f7f3d853e8f250,1
1f8db338ca72708,BLOOMBERG,200dc7711a049a0,267ee53061d1880,HSBC,649,4,LIC,CXLCONF,Preferred Stock,NCLH,EUR,128.8737,653197,84179914.22,550,PASS,true,SETTLED,35a4f380,2018-09-27 02:46:50.968,SELL STOP,35a4f366,APPROVED,RISK,USER_ID: '200dc7711a049a0' AMOUNT: '8.41799142189E7' SRC_SYSTEM: 'LIC' TICKER: 'NCLH',BLOOMBERG,IB,7320058,Morgan Stanley,WITHDRAW,2018-08-19 02:46:50.968,Investment,6166531,ACCOUNT_NUMBER: '1f8db338ca72708' APP_NAME: 'BLOOMBERG' INST_NAME: 'HSBC' INSTRUMENT_TYPE: 'Preferred Stock',BROKER: '550' TRADE_ID: '35a4f380' TRADE_STATUS: 'SETTLED' EVENT_REASON: 'Investment',298e4e814400fb0,3398251.113435517,CHX,DERIVATIVES,1be75b99f5d11c4,11.19,2018-10-20,VANGUARD TOTAL,132.5484,ETC,SUSPEND,2409c3a2e6d4808,1cac3a5763529a0,1
271960e7d02c6b0,THOMSON REUTERS,27fb371143ccd10,1ee9018c01e7da0,BNP Paribas,496,5,LIC,FILLEDREQ,Cash,CMS,USD,88.3156,657734,58088172.85,273,CANCELLED,true,SUBMITTED,35a4f381,2018-09-26 05:55:11.535,BUY STOP,35a4f059,REJECTED,MARGIN,USER_ID: '27fb371143ccd10' AMOUNT: '5.80881728504E7' SRC_SYSTEM: 'LIC' TICKER: 'CMS',VANGUARD,IB,9675616,Goldman Sachs,CLEAR,2018-07-31 05:55:11.535,Debt,542500,ACCOUNT_NUMBER: '271960e7d02c6b0' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'BNP Paribas' INSTRUMENT_TYPE: 'Cash',BROKER: '273' TRADE_ID: '35a4f381' TRADE_STATUS: 'SUBMITTED' EVENT_REASON: 'Debt',16c7e593e85f00d,8037157.166988016,AMEX,DERIVATIVES,2295e37f1187368,4.08,2018-12-25,ISHARES FUTURES,84.0259,OTC,HOLD,1c02d90e8279314,2489b0ca58d9718,1
1e2cfca2ea330a8,BLOOMBERG,200ff7d12657958,267ee53061d1880,HSBC,695,34,LEGACY,MODREQ,Futures,STZ,CNY,135.2299,945771,127896517.75,206,CANCELLED,true,DONE,35a4f382,2018-09-25 06:28:11.510,MARKET,35a4ef85,DEFERRED,CASH,USER_ID: '200ff7d12657958' AMOUNT: '1.278965177529E8' SRC_SYSTEM: 'LEGACY' TICKER: 'STZ',VANGUARD,OPTIONS PLACE,2827462,Bank of China,REJECT,2018-09-08 06:28:11.510,Investment,7399960,ACCOUNT_NUMBER: '1e2cfca2ea330a8' APP_NAME: 'BLOOMBERG' INST_NAME: 'HSBC' INSTRUMENT_TYPE: 'Futures',BROKER: '206' TRADE_ID: '35a4f382' TRADE_STATUS: 'DONE' EVENT_REASON: 'Investment',1bac1088dd12d44,778869.8801350885,CBOE,AML,1ca37a9769cd030,12.53,2018-09-28,VANGUARD TOTAL,127.2686,OTC,SUSPEND,2b6fce0e9bae340,188cad39dc72ea6,1
181d9af8ad4b83a,CAPIQ,1fdbaf71da0e480,2c1a420b9f45df0,Barclays,867,25,DCC,CXLCONF,Option,WMB,MXN,109.0670,3055007,333200444.06,264,FAIL,true,INPROCESS,35a4f383,2018-09-24 10:21:29.551,BUY LIMIT,35a4eb35,REJECTED,RISK,USER_ID: '1fdbaf71da0e480' AMOUNT: '3.3320044406270003E8' SRC_SYSTEM: 'DCC' TICKER: 'WMB',MERRILL EDGE,IB,8394244,HSBC,CLEAR,2018-06-29 10:21:29.551,Income,126632,ACCOUNT_NUMBER: '181d9af8ad4b83a' APP_NAME: 'CAPIQ' INST_NAME: 'Barclays' INSTRUMENT_TYPE: 'Option',BROKER: '264' TRADE_ID: '35a4f383' TRADE_STATUS: 'INPROCESS' EVENT_REASON: 'Income',24a6f7f60e08850,8024149.904060944,NSX,REGULATORY,2a25d904f4c5670,10.88,2018-10-07,SPDR MIDCAP,175.1807,ETC,SELL,17738deb99a435c,226c775aea37dd8,1
27c1a680485ba20,FACTSET,2aea0a17e9d2b90,1c95ace2ee89c8c,ICBC,493,61,LIC,FILLEDREQ,Preferred Stock,MCHP,USD,22.7309,904434,20558598.81,143,PASS,true,CANCELLED,35a4f385,2018-09-23 04:05:59.910,BUY STOP,35a4eb65,APPROVED,RISK,USER_ID: '2aea0a17e9d2b90' AMOUNT: '2.05585988106E7' SRC_SYSTEM: 'LIC' TICKER: 'MCHP',VANGUARD,OPTIONS PLACE,5805641,RBC,APPROVE,2018-07-31 04:05:59.910,Retirement,1434053,ACCOUNT_NUMBER: '27c1a680485ba20' APP_NAME: 'FACTSET' INST_NAME: 'ICBC' INSTRUMENT_TYPE: 'Preferred Stock',BROKER: '143' TRADE_ID: '35a4f385' TRADE_STATUS: 'CANCELLED' EVENT_REASON: 'Retirement',1904ac10ab7f16c,6835181.412206557,BSE,AML,246d724fc7aed30,6.34,2018-11-09,SPDR MIDCAP,23.1287,CALL,SUSPEND,29c7ce24e02b600,174721edf302520,1
